187 156 24 2
188 156 24 2
189 156 24 2
190 156 24 2
191 156 24 2
192 156 24 2
193 156 24 2
187 157 24 2
188 157 24 2
189 157 24 2
190 157 24 2
191 157 24 2
192 157 24 2
193 157 24 2
187 158 24 2
188 158 24 2
189 158 24 2
190 158 24 2
191 158 24 2
192 158 24 2
193 158 24 2
187 159 24 2
188 159 24 2
189 159 24 2
190 159 24 2
191 159 24 2
192 159 24 2
193 159 24 2
188 160 24 2
189 160 24 2
190 160 24 2
191 160 24 2
192 160 24 2
193 160 24 2
188 161 24 2
189 161 24 2
190 161 24 2
191 161 24 2
192 161 24 2
193 161 24 2
188 162 24 2
189 162 24 2
190 162 24 2
191 162 24 2
192 162 24 2
193 162 24 2
187 149 25 2
188 149 25 2
189 149 25 2
190 149 25 2
186 150 25 2
187 150 25 2
188 150 25 2
189 150 25 2
190 150 25 2
191 150 25 2
192 150 25 2
193 150 25 2
184 151 25 2
185 151 25 2
186 151 25 2
187 151 25 2
188 151 25 2
189 151 25 2
190 151 25 2
191 151 25 2
192 151 25 2
193 151 25 2
194 151 25 2
183 152 25 2
184 152 25 2
185 152 25 2
186 152 25 2
187 152 25 2
188 152 25 2
189 152 25 2
190 152 25 2
191 152 25 2
192 152 25 2
193 152 25 2
194 152 25 2
195 152 25 2
183 153 25 2
184 153 25 2
185 153 25 2
186 153 25 2
187 153 25 2
188 153 25 2
189 153 25 2
190 153 25 2
191 153 25 2
192 153 25 2
193 153 25 2
194 153 25 2
195 153 25 2
196 153 25 2
183 154 25 2
184 154 25 2
185 154 25 2
186 154 25 2
187 154 25 2
188 154 25 2
189 154 25 2
190 154 25 2
191 154 25 2
192 154 25 2
193 154 25 2
194 154 25 2
195 154 25 2
196 154 25 2
183 155 25 2
184 155 25 2
185 155 25 2
186 155 25 2
187 155 25 2
188 155 25 2
189 155 25 2
190 155 25 2
191 155 25 2
192 155 25 2
193 155 25 2
194 155 25 2
195 155 25 2
196 155 25 2
197 155 25 2
183 156 25 2
184 156 25 2
185 156 25 2
186 156 25 2
187 156 25 2
188 156 25 2
189 156 25 2
190 156 25 2
191 156 25 2
192 156 25 2
193 156 25 2
194 156 25 2
195 156 25 2
196 156 25 2
197 156 25 2
183 157 25 2
184 157 25 2
185 157 25 2
186 157 25 2
187 157 25 2
188 157 25 1
189 157 25 1
190 157 25 1
191 157 25 1
192 157 25 1
193 157 25 2
194 157 25 2
195 157 25 2
196 157 25 2
197 157 25 2
183 158 25 2
184 158 25 2
185 158 25 2
186 158 25 2
187 158 25 2
188 158 25 1
189 158 25 1
190 158 25 1
191 158 25 1
192 158 25 1
193 158 25 2
194 158 25 2
195 158 25 2
196 158 25 2
197 158 25 2
198 158 25 2
183 159 25 2
184 159 25 2
185 159 25 2
186 159 25 2
187 159 25 2
188 159 25 2
189 159 25 1
190 159 25 1
191 159 25 1
192 159 25 1
193 159 25 2
194 159 25 2
195 159 25 2
196 159 25 2
197 159 25 2
198 159 25 2
183 160 25 2
184 160 25 2
185 160 25 2
186 160 25 2
187 160 25 2
188 160 25 2
189 160 25 1
190 160 25 1
191 160 25 1
192 160 25 1
193 160 25 2
194 160 25 2
195 160 25 2
196 160 25 2
197 160 25 2
198 160 25 2
183 161 25 2
184 161 25 2
185 161 25 2
186 161 25 2
187 161 25 2
188 161 25 2
189 161 25 1
190 161 25 1
191 161 25 1
192 161 25 1
193 161 25 2
194 161 25 2
195 161 25 2
196 161 25 2
197 161 25 2
198 161 25 2
183 162 25 2
184 162 25 2
185 162 25 2
186 162 25 2
187 162 25 2
188 162 25 2
189 162 25 2
190 162 25 2
191 162 25 2
192 162 25 2
193 162 25 2
194 162 25 2
195 162 25 2
196 162 25 2
197 162 25 2
198 162 25 2
185 163 25 2
186 163 25 2
187 163 25 2
188 163 25 2
189 163 25 2
190 163 25 2
191 163 25 2
192 163 25 2
193 163 25 2
194 163 25 2
195 163 25 2
196 163 25 2
197 163 25 2
198 163 25 2
186 164 25 2
187 164 25 2
188 164 25 2
189 164 25 2
190 164 25 2
191 164 25 2
192 164 25 2
193 164 25 2
194 164 25 2
195 164 25 2
196 164 25 2
197 164 25 2
198 164 25 2
187 165 25 2
188 165 25 2
189 165 25 2
190 165 25 2
191 165 25 2
192 165 25 2
193 165 25 2
194 165 25 2
195 165 25 2
196 165 25 2
197 165 25 2
198 165 25 2
187 166 25 2
188 166 25 2
189 166 25 2
190 166 25 2
191 166 25 2
192 166 25 2
193 166 25 2
194 166 25 2
195 166 25 2
196 166 25 2
197 166 25 2
191 167 25 2
192 167 25 2
193 167 25 2
194 167 25 2
195 167 25 2
185 146 26 2
186 146 26 2
187 146 26 2
188 146 26 2
189 146 26 2
190 146 26 2
191 146 26 2
192 146 26 2
184 147 26 2
185 147 26 2
186 147 26 2
187 147 26 2
188 147 26 2
189 147 26 2
190 147 26 2
191 147 26 2
192 147 26 2
193 147 26 2
183 148 26 2
184 148 26 2
185 148 26 2
186 148 26 2
187 148 26 2
188 148 26 2
189 148 26 2
190 148 26 2
191 148 26 2
192 148 26 2
193 148 26 2
194 148 26 2
182 149 26 2
183 149 26 2
184 149 26 2
185 149 26 2
186 149 26 2
187 149 26 2
188 149 26 2
189 149 26 2
190 149 26 2
191 149 26 2
192 149 26 2
193 149 26 2
194 149 26 2
195 149 26 2
196 149 26 2
182 150 26 2
183 150 26 2
184 150 26 2
185 150 26 2
186 150 26 2
187 150 26 2
188 150 26 1
189 150 26 1
190 150 26 2
191 150 26 2
192 150 26 2
193 150 26 2
194 150 26 2
195 150 26 2
196 150 26 2
181 151 26 2
182 151 26 2
183 151 26 2
184 151 26 2
185 151 26 2
186 151 26 2
187 151 26 1
188 151 26 1
189 151 26 1
190 151 26 1
191 151 26 1
192 151 26 1
193 151 26 2
194 151 26 2
195 151 26 2
196 151 26 2
197 151 26 2
180 152 26 2
181 152 26 2
182 152 26 2
183 152 26 2
184 152 26 2
185 152 26 1
186 152 26 1
187 152 26 1
188 152 26 1
189 152 26 1
190 152 26 1
191 152 26 1
192 152 26 1
193 152 26 1
194 152 26 2
195 152 26 2
196 152 26 2
197 152 26 2
180 153 26 2
181 153 26 2
182 153 26 2
183 153 26 2
184 153 26 1
185 153 26 1
186 153 26 1
187 153 26 1
188 153 26 1
189 153 26 1
190 153 26 1
191 153 26 1
192 153 26 1
193 153 26 1
194 153 26 1
195 153 26 2
196 153 26 2
197 153 26 2
198 153 26 2
180 154 26 2
181 154 26 2
182 154 26 2
183 154 26 2
184 154 26 1
185 154 26 1
186 154 26 1
187 154 26 1
188 154 26 1
189 154 26 1
190 154 26 1
191 154 26 1
192 154 26 1
193 154 26 1
194 154 26 1
195 154 26 1
196 154 26 2
197 154 26 2
198 154 26 2
199 154 26 2
180 155 26 2
181 155 26 2
182 155 26 2
183 155 26 2
184 155 26 1
185 155 26 1
186 155 26 1
187 155 26 1
188 155 26 1
189 155 26 1
190 155 26 1
191 155 26 1
192 155 26 1
193 155 26 1
194 155 26 1
195 155 26 1
196 155 26 2
197 155 26 2
198 155 26 2
199 155 26 2
180 156 26 2
181 156 26 2
182 156 26 2
183 156 26 2
184 156 26 1
185 156 26 1
186 156 26 1
187 156 26 1
188 156 26 1
189 156 26 1
190 156 26 1
191 156 26 1
192 156 26 1
193 156 26 1
194 156 26 1
195 156 26 1
196 156 26 1
197 156 26 2
198 156 26 2
199 156 26 2
200 156 26 2
180 157 26 2
181 157 26 2
182 157 26 2
183 157 26 2
184 157 26 1
185 157 26 1
186 157 26 1
187 157 26 1
188 157 26 1
189 157 26 1
190 157 26 1
191 157 26 1
192 157 26 1
193 157 26 1
194 157 26 1
195 157 26 1
196 157 26 1
197 157 26 2
198 157 26 2
199 157 26 2
200 157 26 2
180 158 26 2
181 158 26 2
182 158 26 2
183 158 26 2
184 158 26 1
185 158 26 1
186 158 26 1
187 158 26 1
188 158 26 1
189 158 26 1
190 158 26 1
191 158 26 1
192 158 26 1
193 158 26 1
194 158 26 1
195 158 26 1
196 158 26 1
197 158 26 2
198 158 26 2
199 158 26 2
200 158 26 2
180 159 26 2
181 159 26 2
182 159 26 2
183 159 26 2
184 159 26 1
185 159 26 1
186 159 26 1
187 159 26 1
188 159 26 1
189 159 26 1
190 159 26 1
191 159 26 1
192 159 26 1
193 159 26 1
194 159 26 1
195 159 26 1
196 159 26 1
197 159 26 1
198 159 26 2
199 159 26 2
200 159 26 2
180 160 26 2
181 160 26 2
182 160 26 2
183 160 26 2
184 160 26 1
185 160 26 1
186 160 26 1
187 160 26 1
188 160 26 1
189 160 26 1
190 160 26 1
191 160 26 1
192 160 26 1
193 160 26 1
194 160 26 1
195 160 26 1
196 160 26 1
197 160 26 1
198 160 26 2
199 160 26 2
200 160 26 2
201 160 26 2
180 161 26 2
181 161 26 2
182 161 26 2
183 161 26 2
184 161 26 1
185 161 26 1
186 161 26 1
187 161 26 1
188 161 26 1
189 161 26 1
190 161 26 1
191 161 26 1
192 161 26 1
193 161 26 1
194 161 26 1
195 161 26 1
196 161 26 1
197 161 26 1
198 161 26 2
199 161 26 2
200 161 26 2
201 161 26 2
181 162 26 2
182 162 26 2
183 162 26 2
184 162 26 2
185 162 26 2
186 162 26 1
187 162 26 1
188 162 26 1
189 162 26 1
190 162 26 1
191 162 26 1
192 162 26 1
193 162 26 1
194 162 26 1
195 162 26 1
196 162 26 1
197 162 26 1
198 162 26 2
199 162 26 2
200 162 26 2
201 162 26 2
182 163 26 2
183 163 26 2
184 163 26 2
185 163 26 2
186 163 26 2
187 163 26 1
188 163 26 1
189 163 26 1
190 163 26 1
191 163 26 1
192 163 26 1
193 163 26 1
